pull_time,club_name,active,console,club_id,division,ten_match_record,total_games,wins,losses,draws,goals_scored,goals_per_match,goals_conceded,goals_conceded_per_match,goal_difference,promotions,holds,relegations,best_season_div,best_season_points,region,stadium,total_rank_points,league_points,cup_points,div_1_titles,other_div_titles,total_trophies
2023-03-20 18:05:16,Ply Lke Almiron,Yes,ps5,3898883,1,WWWWWWWLDD,1007,747,110,150,3192,3.17,1590,1.58,1602,10,100,1,1,25,British Isles,Eastpoint Arena,28444,28444,0,63,8,71
2023-03-20 18:05:16,FC UNFAIR,Yes,ps5,1043928,1,WWWWWWWWWW,1127,792,125,210,3174,2.82,1572,1.39,1602,9,115,0,1,25,Eastern Europe,Old Trafford,29510,29510,0,57,7,64
2023-03-20 18:05:16,295 eSports,Yes,pc,3279013,1,WWWWWWLLDD,428,298,81,49,823,1.92,252,0.59,571,10,38,1,1,25,Southern Europe,Estádio do Dragão,10602,10602,0,17,9,26
2023-03-20 18:05:16,NYCE ProClubs,Yes,pc,12393,1,WWWWWWWWLD,448,339,46,63,1264,2.82,370,0.83,894,9,41,0,1,25,Eastern Europe,Waldstadion,12757,12757,0,28,9,37
2023-03-20 18:05:16,Metronomo,Yes,pc,10993,1,WWWWWWWLLL,548,310,102,136,1125,2.05,618,1.13,507,14,42,5,1,25,Southern Europe,Borga Stadium,9939,9939,0,10,9,19
2023-03-20 18:05:16,Boavista FC,Yes,pc,1253708,1,WWWWWWWLLD,535,357,72,106,1224,2.29,469,0.88,755,13,43,4,1,25,Southern Europe,Estádio do Bessa,12417,12417,0,20,13,33
2023-03-20 18:05:16,PDC Esports,Yes,pc,350638,1,WWWWWLLLDD,637,335,136,166,1058,1.66,591,0.93,467,16,47,7,1,25,Southern Europe,PDC Arena,10233,10233,0,5,10,15
2023-03-20 18:05:16,KHALKEDON BS,Yes,pc,1310653,1,WWWWWWWDDD,369,256,47,66,920,2.49,364,0.99,556,10,30,1,1,25,Western Europe,Ataturk Stadium,8390,8390,0,12,10,22
2023-03-20 18:05:16,Recre Inmortals,Yes,pc,13828,1,WWWWLLLDDD,546,282,108,156,873,1.6,556,1.02,317,19,31,10,1,23,Western Europe,Town Park,7206,7206,0,1,11,12
2023-03-20 18:05:16,REVOLT,Yes,pc,11288,1,WWWWWWWLLL,343,242,45,56,797,2.32,293,0.85,504,9,30,0,1,25,Eastern Europe,O Dromo,8042,8042,0,11,9,20
2023-03-20 18:05:16,Corre Cadeirant,Yes,pc,2915263,1,WWWWWWWWWW,1149,991,65,93,4522,3.94,1380,1.2,3142,9,123,0,1,25,South America,Corre Cadeirant,39736,39736,0,106,9,115
2023-03-20 18:05:16,Lynx4k Esports,Yes,pc,81233,1,WWWWWWWWWW,664,375,114,175,1410,2.12,769,1.16,641,13,58,4,1,25,Southern Europe,5 CM MAS FUNES,11872,11872,0,8,9,17
2023-03-20 18:05:16,UD Walkers,Yes,pc,343203,1,WWWLLLLLDD,650,366,111,173,1357,2.09,768,1.18,589,17,45,8,1,25,Southern Europe,Hasbulla Arena,10766,10766,0,9,12,21
2023-03-20 18:05:16,Knallgas,Yes,pc,10388,1,WWWWWWLDDD,405,235,62,108,795,1.96,423,1.04,372,10,34,1,1,23,Eastern Europe,King Fahd Stadium,7008,7008,0,2,6,8
2023-03-20 18:05:16,Juventus Buc,Yes,pc,10353,2,WWWWWWLDDD,277,183,48,46,653,2.36,237,0.86,416,11,16,3,1,25,Eastern Europe,El Grandioso,5859,5859,0,10,10,20
2023-03-20 18:05:16,Echelon FC,Yes,pc,1298463,1,WWWWWWWDDD,493,293,85,115,963,1.95,470,0.95,493,11,41,2,1,25,Northern Europe,Kirklees Stadium,9378,9378,0,9,6,15
2023-03-20 18:05:16,We Score Goals,Yes,pc,2076858,1,WWWWWWWWLL,436,353,34,49,1538,3.53,546,1.25,992,9,40,0,1,25,East Coast US,Estadio Santiago Bernabéu,13798,13798,0,34,9,43
2023-03-20 18:05:16,FunKOP FC,Yes,pc,49048,2,WWWWLLDDDD,414,193,89,132,593,1.43,477,1.15,116,16,21,8,1,18,Southern Europe,Los llorones,4700,4700,0,0,8,8
2023-03-20 18:05:16,The Separatists,Yes,pc,220813,1,WWWWWLLDDD,668,417,89,162,1600,2.4,886,1.33,714,13,57,4,1,25,Eastern Europe,Old Trafford,13299,13299,0,13,11,24
2023-03-20 18:05:16,ARA MECCANIC,Yes,pc,203178,1,WWWWWWWWWL,422,251,50,121,909,2.15,505,1.2,404,15,26,6,1,24,Southern Europe,Lumen Field,6669,6669,0,5,11,16
2023-03-20 18:05:16,Silence FIFA,Yes,pc,11748,1,WWWWWWWLLD,346,227,53,66,770,2.23,355,1.03,415,11,25,2,1,25,Southern Europe,Reale Arena,6781,6781,0,8,9,17
2023-03-20 18:05:16,Monster AC,Yes,pc,11703,2,WWWWWLLLLL,650,361,103,186,1369,2.11,825,1.27,544,15,50,7,1,25,Northern Europe,Monster Arena,11054,11054,0,8,8,16
2023-03-20 18:05:16,ICONIQ,Yes,pc,11628,2,WWWWLLLLDD,452,267,72,113,1083,2.4,553,1.22,530,13,33,5,1,25,Western Europe,San Siro,7779,7779,0,4,12,16
2023-03-20 18:05:16,SiFOX ESPORTS,Yes,pc,14113,1,WWWWWWLLDD,430,283,80,67,1007,2.34,335,0.78,672,10,38,1,1,25,Eastern Europe,Loftus Road,10120,10120,0,15,10,25
2023-03-20 18:05:16,ktmc rubbish,Yes,pc,1003373,1,WWWWWWWWWL,660,501,84,75,2159,3.27,965,1.46,1194,11,60,2,1,25,Asia,Town Park,18901,18901,0,44,8,52
2023-03-20 18:05:16,Cyber Warriors,Yes,pc,11743,1,WWWWWWLLLD,492,238,83,171,976,1.98,712,1.45,264,17,28,8,1,24,Eastern Europe,Estadio Mestalla,6417,6417,0,3,10,13
2023-03-20 18:05:16,IIP NEW TEAM,Yes,pc,12093,1,WWWWWLLDDD,823,369,149,305,1561,1.9,1344,1.63,217,26,45,17,1,24,Southern Europe,Stamford Bridge,8895,8895,0,2,13,15
2023-03-20 18:05:16,Fangs,Yes,pc,29513,1,WWWWWLLLDD,537,246,97,194,980,1.82,824,1.53,156,20,27,11,1,21,Eastern Europe,Estadio José Zorrilla,6052,6052,0,0,14,14
2023-03-20 18:05:16,RAND0M,Yes,pc,33853,1,WWWWWWWLLD,294,172,54,68,630,2.14,342,1.16,288,11,19,2,1,25,Southern Europe,Mercedes-Benz Stadium,5667,5667,0,7,9,16
2023-03-20 18:05:16,Back 2 Roots,Yes,pc,11808,1,WWWWWWWLLD,480,276,79,125,1173,2.44,676,1.41,497,12,38,3,1,25,Eastern Europe,Volksparkstadion,8708,8708,0,6,10,16
2023-03-20 18:05:16,FT JAGUARS,Yes,pc,18953,1,WWWWLLLLDD,937,476,147,314,1981,2.11,1418,1.51,563,25,59,16,1,25,Northern Europe,Eastpoint Arena,13056,13056,0,11,13,24
2023-03-20 18:05:16,Chuck Norris FC,Yes,pc,39848,1,WWWWWWWWWL,617,482,67,68,2070,3.35,764,1.24,1306,10,59,1,1,25,South America,Casa do Chuck,18821,18821,0,45,8,53
2023-03-20 18:05:16,Madrigal,Yes,pc,24433,1,WWWWWLLLDD,481,248,95,138,901,1.87,538,1.12,363,16,30,7,1,24,Eastern Europe,Parc des Princes,6986,6986,0,5,8,13
2023-03-20 18:05:16,FC Eternal,Yes,pc,211983,1,WWWWLLLLLD,788,399,122,267,1632,2.07,1198,1.52,434,23,47,14,1,25,Northern Europe,Coliseum Alfonso Pérez,11009,11009,0,8,15,23
2023-03-20 18:05:16,Firulete FC,Yes,pc,726843,1,WWWWLLDDDD,501,304,83,114,1060,2.12,567,1.13,493,12,40,3,1,25,South America,Loftus Road,10335,10335,0,15,7,22
2023-03-20 18:05:16,Pokémon Go,Yes,pc,5112233,1,WWWWWWWLLD,426,304,53,69,1250,2.93,451,1.06,799,9,39,0,1,25,Southern Europe,Longville Stadium,10566,10566,0,17,8,25
2023-03-20 18:05:16,Fertouka FC,Yes,pc,6988763,1,WWWWWWWLDD,613,424,82,107,1701,2.77,831,1.36,870,10,59,1,1,25,Eastern Europe,Johan Cruijff ArenA,15354,15354,0,25,10,35
2023-03-20 18:05:16,Game 0ver,Yes,pc,2313583,1,WWWWLLDDDD,739,532,72,135,2494,3.37,1118,1.51,1376,11,69,2,1,25,South America,Estadio Game 0ver,19426,19426,0,40,7,47
2023-03-20 18:05:16,Toplam,Yes,pc,6374523,1,WWWWWWWWWL,399,309,41,49,1213,3.04,437,1.1,776,9,38,0,1,25,,Waldstadion,11789,11789,0,25,8,33
2023-03-20 18:05:16,AS NEW MOSSON,Yes,pc,3217708,1,WWWWWWWWWL,688,517,72,99,2241,3.26,1027,1.49,1214,9,66,0,1,25,Southern Europe,Olympiastadion,20144,20144,0,48,7,55
2023-03-20 18:05:16,Level Pro,Yes,pc,481603,2,WWWWWLLLLD,390,207,66,117,797,2.04,551,1.41,246,12,27,4,1,25,Eastern Europe,Town Park,5843,5843,0,3,8,11
2023-03-20 18:05:16,Seiseki,Yes,pc,11818,1,WWWWWWWLDD,423,213,77,133,811,1.92,569,1.35,242,17,21,8,1,25,Eastern Europe,Arena del Centenario,5861,5861,0,4,11,15
2023-03-20 18:05:16,Steel GaminG,Yes,pc,7944023,1,WWWWWLLLLD,240,149,34,57,616,2.57,283,1.18,333,12,13,3,1,24,Southern Europe,Parc des Princes,4333,4333,0,3,10,13
2023-03-20 18:05:16,Legends TFT,Yes,pc,448998,1,WWWWWWLDDD,303,199,45,59,599,1.98,242,0.8,357,10,23,1,1,25,Southern Europe,El Alcoraz,6775,6775,0,11,9,20
2023-03-20 18:05:16,QPR eSports VPG,Yes,pc,1551833,1,WWWWWLLDDD,252,168,36,48,598,2.37,239,0.95,359,10,18,1,1,25,Eastern Europe,Loftus Road,5291,5291,0,6,8,14
2023-03-20 18:05:16,V1KINGS,Yes,pc,4591828,1,WWWWWWLLDD,441,299,58,84,1263,2.86,523,1.19,740,9,42,0,1,25,Southern Europe,El Templo Del Palo,10638,10638,0,15,9,24
2023-03-20 18:05:16,lgg fc,Yes,pc,322063,1,WWWWWWWWLL,503,337,71,95,1427,2.84,756,1.5,671,12,42,3,1,25,,El Alcoraz,11665,11665,0,18,12,30
2023-03-20 18:05:16,Sensible FC,Yes,pc,692283,1,WWWWWWWWWL,622,415,101,106,1437,2.31,745,1.2,692,11,57,2,1,25,Western Europe,El Libertador,15362,15362,0,27,9,36
2023-03-20 18:05:16,Core Gaming,Yes,pc,65548,1,WWWWWWLLDD,437,218,83,136,797,1.82,547,1.25,250,17,22,8,1,24,Eastern Europe,Stade Municipal,5581,5581,0,1,10,11
2023-03-20 18:05:16,PT Rangers,Yes,pc,16683,1,WWWWWWWWLD,713,463,138,112,1462,2.05,571,0.8,891,11,67,2,1,25,Western Europe,Loftus Road,17306,17306,0,29,9,38
2023-03-20 18:05:16,Charaparp FC,Yes,pc,48428,1,WWWWWWLDDD,550,283,111,156,1364,2.48,996,1.81,368,15,38,6,1,25,,King Fahd Stadium,8548,8548,0,6,6,12
2023-03-20 18:05:16,Magic Storm,Yes,pc,477448,1,WWWWWWWLLD,342,194,52,96,761,2.23,420,1.23,341,15,17,6,1,24,Western Europe,BORUSSIA-PARK,4853,4853,0,1,12,13
2023-03-20 18:05:16,Genesis SE,Yes,pc,4312488,1,WWWWWWWWWL,327,237,35,55,1121,3.43,498,1.52,623,10,26,1,1,25,South America,Stadion Olympik,8306,8306,0,15,9,24
2023-03-20 18:05:16,THE TOXICOS,Yes,pc,1192993,1,WWWWWWLDDD,778,469,127,182,1862,2.39,1046,1.34,816,14,67,5,1,25,South America,LA QUE CUELGA STADIUM,15992,15992,0,21,9,30
2023-03-20 18:05:16,MAZREETA,Yes,pc,130523,1,WWWWWWWWDD,565,351,77,137,1401,2.48,790,1.4,611,13,45,4,1,25,Southern Europe,Old Trafford,11303,11303,0,14,10,24
2023-03-20 18:05:16,Alfaiha FC,Yes,pc,1065878,1,WWWWWWWWWD,662,438,73,151,2239,3.38,1322,2.0,917,10,62,1,1,25,Southern Europe,Stadion Olympik,15728,15728,0,28,6,34
2023-03-20 18:05:16,AlMojrimin,Yes,pc,5179393,1,WWWWWLLLLD,503,274,66,163,1220,2.43,920,1.83,300,16,32,7,1,25,Southern Europe,Stadion Olympik,8379,8379,0,10,7,17
2023-03-20 18:05:16,This Club Name,Yes,pc,3698898,1,WWWWWWWWWL,719,501,98,120,1906,2.65,802,1.12,1104,11,67,2,1,25,Southern Europe,Estadio Santiago Bernabéu,18022,18022,0,33,10,43
2023-03-20 18:05:16,FCStrawhats,Yes,pc,1451838,1,WWWWWWWLLD,729,441,103,185,2112,2.9,1422,1.95,690,14,63,5,1,25,Eastern Europe,Stamford Bridge,14502,14502,0,16,11,27
2023-03-20 18:05:16,Czech Ham Utd,Yes,pc,1304828,1,WWWWWWWDDD,1299,969,132,198,3903,3.0,1632,1.26,2271,11,132,2,1,25,Eastern Europe,King Power Stadium,37002,37002,0,81,9,90
2023-03-20 18:05:16,FC Inter Berlin,Yes,pc,1172198,1,WWWWWWWLDD,378,211,66,101,833,2.2,465,1.23,368,15,21,6,1,25,Eastern Europe,Volksparkstadion,5444,5444,0,2,9,11
2023-03-20 18:05:16,Itarim Academy,Yes,pc,53643,3,WWWWLLLLLL,632,342,109,181,1292,2.04,753,1.19,539,16,44,9,1,24,Southern Europe,Orange Vélodrome,9836,9836,0,6,12,18
2023-03-20 18:05:16,X Ahlawy X,Yes,pc,4368558,1,WWWWWWWLLD,939,527,170,242,2172,2.31,1400,1.49,772,22,70,13,1,25,Eastern Europe,Waldstadion,15819,15819,0,13,14,27
2023-03-20 18:05:16,Force Mentale,Yes,pc,3356783,1,WWWWWWLLLD,718,411,98,209,1670,2.33,1107,1.54,563,23,42,14,1,25,,Waldstadion,12238,12238,0,15,17,32
2023-03-20 18:05:16,Saonice,Yes,pc,458843,1,WWWWWWWWDD,1018,645,122,251,3070,3.02,1972,1.94,1098,16,89,7,1,25,Eastern Europe,Plavi Vulkan,22078,22078,0,36,9,45
2023-03-20 18:05:16,Cadiz eSportsPC,Yes,pc,1327183,2,WWWWLLLLLD,427,204,68,155,654,1.53,559,1.31,95,17,21,9,1,23,Southern Europe,Nuevo Mirandilla,4674,4674,0,1,9,10
2023-03-20 18:05:16,Loyalty,Yes,pc,13663,1,WWWWLLLLLL,531,258,83,190,967,1.82,759,1.43,208,21,24,12,1,25,Eastern Europe,Stadion Hanguk,6278,6278,0,1,14,15
2023-03-20 18:05:16,Rock N Roll TG,Yes,pc,6574493,1,WWWWLLLLDD,468,250,88,130,1115,2.38,772,1.65,343,16,29,7,1,25,Asia,Rock N Roll,7098,7098,0,4,9,13
2023-03-20 18:05:16,Salaya United,Yes,pc,2668718,1,WWWWWWWWLD,298,177,42,79,748,2.51,432,1.45,316,11,20,2,1,25,,Mercedes-Benz Stadium,5669,5669,0,7,9,16
2023-03-20 18:05:16,ORCA UNITED,Yes,pc,8346068,1,WWWWWWWLLD,333,215,40,78,876,2.63,506,1.52,370,12,23,3,1,24,,ORCA STADIUM,6924,6924,0,8,12,20
2023-03-20 18:05:16,JUGONES eCLUB,Yes,pc,191848,3,WWWWLLDDDD,731,301,164,266,923,1.26,892,1.22,31,27,32,20,1,16,Southern Europe,JUGONES PARK,6022,6022,0,0,18,18
2023-03-20 18:05:16,The Big Family,Yes,pc,309828,1,WWWWWWWLDD,821,568,91,162,2625,3.2,1333,1.62,1292,10,80,1,1,25,South America,Arena TBF,20647,20647,0,37,9,46
2023-03-20 18:05:16,Pro Action Club,Yes,pc,22483,2,WWWLLLDDDD,805,361,146,298,1518,1.89,1357,1.69,161,29,37,21,1,23,Southern Europe,Sanderson Park,8384,8384,0,2,14,16
2023-03-20 18:05:16,GALACTIC,Yes,pc,742093,1,WWWWWLLDDD,455,210,71,174,883,1.94,730,1.6,153,15,27,6,1,21,Western Europe,Allianz Stadium,5124,5124,0,0,6,6
2023-03-20 18:05:16,ANATOMY,Yes,pc,10828,2,WWLLLLLDDD,391,198,71,122,730,1.87,498,1.27,232,16,18,8,1,23,Eastern Europe,Kirklees Stadium,4704,4704,0,1,10,11
2023-03-20 18:05:16,SD Burritos,Yes,pc,407793,1,WWWWWWWDDD,773,376,171,226,1415,1.83,1010,1.31,405,19,55,10,1,24,West Coast US,Civita Park,11283,11283,0,8,8,16
2023-03-20 18:05:16,InazumaEleven,Yes,pc,177108,1,WWWWWWWLLD,456,351,48,57,1613,3.54,731,1.6,882,9,43,0,1,25,Southern Europe,Estadio Inazuma,13325,13325,0,29,7,36
2023-03-20 18:05:16,Chrispp n Pop,Yes,pc,3602628,1,WWWWWWWWLD,489,322,68,99,1507,3.08,838,1.71,669,12,41,3,1,25,British Isles,Tottenham Hotspur Stadium,11212,11212,0,17,12,29
2023-03-20 18:05:16,INörthSide,Yes,pc,1439683,2,WWWWLLLLLD,1043,467,187,389,2013,1.93,1809,1.73,204,33,54,25,1,24,Southern Europe,Rohazon Park,10776,10776,0,1,19,20
2023-03-20 18:05:16,ADO 1952eSports,Yes,pc,5342993,1,WWWWWWWWWW,324,210,50,64,691,2.13,294,0.91,397,10,26,1,1,25,Southern Europe,El Alcoraz,6581,6581,0,6,7,13
2023-03-20 18:05:16,Real Tempo CF,Yes,pc,4157078,1,WWWWWWWWLD,253,203,30,20,834,3.3,212,0.84,622,9,21,0,1,25,,San Siro,7095,7095,0,13,9,22
2023-03-20 18:05:16,INTERRUPT,Yes,pc,229953,2,WWWLLLLLDD,417,200,66,151,753,1.81,601,1.44,152,18,17,10,1,23,Western Europe,Anfield,4397,4397,0,1,12,13
2023-03-20 18:05:16,Phoenix FC,Yes,pc,46598,1,WWWWWWWWLD,364,203,62,99,855,2.35,507,1.39,348,13,23,4,1,25,,Hell's Kitchen,6024,6024,0,4,9,13
2023-03-20 18:05:16,REAL RED,Yes,pc,422798,2,WWWWLLLLLD,1704,795,388,521,2692,1.58,2030,1.19,662,36,121,28,1,25,Asia,El Alcoraz,23104,23104,0,7,15,22
2023-03-20 18:05:16,Blood Moon,Yes,pc,1238793,1,WWWWWWLDDD,397,236,65,96,895,2.25,483,1.22,412,13,27,4,1,25,Southern Europe,Estadio Presidente Perón,7421,7421,0,8,9,17
2023-03-20 18:05:16,PCA Invincibles,Yes,pc,2516658,1,WWWWWWLLDD,536,293,84,159,1331,2.48,865,1.61,466,18,33,9,1,24,East Coast US,The Amex Stadium,7929,7929,0,4,11,15
2023-03-20 18:05:16,Zèbre FC,Yes,pc,117808,4,WWWWLLLDDD,526,251,91,184,948,1.8,759,1.44,189,21,22,15,1,23,Eastern Europe,Allianz Stadium,5345,5345,0,1,14,15
2023-03-20 18:05:16,Source Football,Yes,pc,4804708,1,WWWWWWWWWW,478,373,55,50,1517,3.17,536,1.12,981,10,44,1,1,25,Western Europe,Source Stadium,14059,14059,0,31,10,41
2023-03-20 18:05:16,Rebrand Project,Yes,pc,12078,1,WWWWLLLLLD,638,300,104,234,1227,1.92,1030,1.61,197,27,23,18,1,23,Eastern Europe,Estadio Santiago Bernabéu,6207,6207,0,1,12,13
2023-03-20 18:05:16,La Milcua,Yes,pc,181843,1,WWWWWWLLLL,610,318,98,194,1434,2.35,1042,1.71,392,20,35,11,1,25,South America,Longville Stadium,8938,8938,0,7,12,19
2023-03-20 18:05:16,Samba United,Yes,pc,13413,3,WLLLLLLLDD,585,245,97,243,976,1.67,966,1.65,10,21,27,14,1,17,Southern Europe,Eastpoint Arena,5127,5127,0,0,10,10
2023-03-20 18:05:16,S2B60,Yes,pc,5635148,1,WWWWWWWLDD,364,237,52,75,1059,2.91,606,1.66,453,12,26,3,1,25,Eastern Europe,Old Trafford,7880,7880,0,11,11,22
2023-03-20 18:05:16,FC Hatcelona,Yes,pc,429343,1,WWWWWWWLDD,629,303,137,189,1146,1.82,869,1.38,277,19,39,10,1,24,Asia,Estadio Benito Villamarín,8653,8653,0,6,10,16
2023-03-20 18:05:16,Equality 05,Yes,pc,361278,1,WWWWWLLLLL,438,274,68,96,998,2.28,400,0.91,598,11,35,2,1,25,Eastern Europe,Waldstadion,8935,8935,0,11,10,21
2023-03-20 18:05:16,PCA ARSL FC,Yes,pc,736533,1,WWWWWWWLLL,1102,692,155,255,2964,2.69,1680,1.52,1284,10,110,1,1,25,East Coast US,Stade de Arslick,25311,25311,0,40,6,46
2023-03-20 18:05:16,AC CAZZIMMA,Yes,pc,362503,1,WWWWWWLLLD,385,206,62,117,872,2.26,582,1.51,290,16,19,7,1,25,Southern Europe,El Alcoraz,5429,5429,0,4,10,14
2023-03-20 18:05:16,Bang Pros,Yes,pc,541948,2,WWWWWLLLDD,465,237,67,161,877,1.89,637,1.37,240,21,16,13,1,23,Eastern Europe,Estadio Presidente Perón,5058,5058,0,1,13,14
2023-03-20 18:05:16,Wofdex Esports,Yes,pc,116118,1,WWLLLLLLDD,372,166,76,130,614,1.65,504,1.35,110,17,15,8,1,16,Eastern Europe,WOFDEX ARENA,3798,3798,0,0,10,10
2023-03-20 18:05:16,SILENCE HALL,Yes,pc,995103,1,WWWWLLDDDD,463,234,79,150,921,1.99,737,1.59,184,16,27,7,1,24,Asia,El Alcoraz,6591,6591,0,3,12,15
2023-03-20 18:05:16,POWERHORSE,Yes,pc,2722903,1,WWWWWLLDDD,679,312,127,240,1494,2.2,1300,1.91,194,21,40,12,1,24,,Stadion Olympik,7743,7743,0,1,11,12
2023-03-20 18:05:16,RB London,Yes,pc,102608,1,WWWWWLLLLD,1285,718,200,367,2935,2.28,1840,1.43,1095,29,92,20,1,25,Western Europe,Banc of California Stadium,21172,21172,0,18,21,39
2023-03-20 18:05:16,Confession,Yes,pc,2691553,1,WWWWLLDDDD,221,142,35,44,548,2.48,255,1.15,293,9,17,0,1,25,Western Europe,Estádio do SL Benfica,4616,4616,0,4,7,11
